Inline	Crossline	Time(ms)	Density(Kg/m3)	Sonic(Microseconds/meter)	Gamma_Ray(API)	Porosity(Fraction)	P_Impedance(Meter/second x Kg/m3)	P_Impedance_rel(Meter/second x Kg/m3)	Vp(Meter/second)	Density_edited(Kg/m3)
362	336	1294.77929688	2082.56103516	490.97	83.78781128	0.35464865	3851140	-35292.80859375	2036.328125	2068.24658203
362	336	1294.92883301	2082.58813477	490.93225098	84.16809845	0.35464206	3889910	-34264.8984375	2036.92053223	2068.04663086
362	336	1295.07861328	2081.92114258	491.58776855	83.94541168	0.35503933	3911720	-33236.23046875	2034.19091797	2067.87890625
362	336	1295.22851563	2081.69018555	491.79016113	83.4879303	0.35519189	3936940	-32208.35742188	2033.62573242	2067.75024414
362	336	1295.37854004	2081.03295898	492.40362549	83.28800201	0.35560977	3971570	-31180.453125	2030.6496582	2067.62158203
362	336	1295.52905273	2079.85473633	493.50570679	83.40050507	0.35635591	3989980	-30655.44921875	2026.21813965	2067.49316406
362	336	1295.6796875	2078.703125	494.65310669	83.7667923	0.35704225	3996710	-30674.8125	2021.65917969	2067.36499023
362	336	1295.83081055	2077.46508789	495.82128906	84.54924011	0.35782486	3997940	-30712.23828125	2017.50952148	2067.23657227
362	336	1295.98217773	2077.19458008	496.08554077	85.87149048	0.35799503	4028580	-30749.60546875	2016.33911133	2067.10888672
362	336	1296.1328125	2079.30273438	494.13027954	86.84611511	0.35664099	4094780	-30787.0078125	2024.05322266	2067.0324707
362	336	1296.28234863	2082.95776367	490.49755859	87.06439209	0.35446486	4219280	-30824.390625	2038.59655762	2066.96972656
362	336	1296.43139648	2088.43457031	485.40222168	86.62459564	0.35102519	4219280	-31028.49804688	2059.31591797	2066.90673828
362	336	1296.57739258	2092.69067383	481.5105896	84.90512848	0.34831804	4218810	-31772.43945313	2073.78686523	2066.84399414
362	336	1296.724	2092.64892578	481.47183228	82.60442352	0.34839508	4186910	-32954.26171875	2073.32421875	2066.78149414
362	336	1296.87207031	2087.92724609	486.09204102	79.96031952	0.35120618	4002610	-34135.16015625	2054.7175293	2066.71850586
362	336	1297.02246094	2079.35327148	494.14575195	78.19726563	0.35656682	4002610	-35316.1171875	2023.71130371	2066.66625977
362	336	1297.17590332	2069.91723633	503.08270264	77.89	0.36255115	3881470	-36498	1988.55310059	2066.66137695
362	336	1297.33154297	2061.79663086	510.99154663	78.24562836	0.36767623	3770010	-37678.87890625	1957.01879883	2066.65673828
362	336	1297.4888916	2056.97119141	515.92950439	79.84128571	0.37062746	3666190	-39218.29296875	1941.38671875	2066.65161133
362	336	1297.64575195	2057.78027344	515.03356934	80.31429291	0.37014577	3666190	-41302.34375	1941.79919434	2066.64697266
362	336	1297.80224609	2060.02783203	512.80230713	81.01470947	0.3687371	3681550	-43563.484375	1949.6015625	2066.64257813
362	336	1297.95788574	2061.94677734	510.89520264	80.74519348	0.36752981	3679300	-45822.78125	1956.0045166	2066.63842773
362	336	1298.11352539	2062.29052734	510.56616211	80.7483139	0.3673127	3697750	-48083.88671875	1958.69519043	2066.66577148
362	336	1298.2689209	2062.58569336	510.2618103	81.11068726	0.36713752	3697750	-50343.1640625	1959.81201172	2066.7097168
362	336	1298.42431641	2063.0378418	509.81713867	80.7444	0.36685246	3734040	-52697.37890625	1961.02307129	2066.75366211
362	336	1298.58007813	2061.59741211	511.2734375	80.65977478	0.36774361	3743760	-55422.68359375	1957.85717773	2066.79785156
362	336	1298.73571777	2062.67358398	510.25009155	80.02565002	0.36704528	3736190	-58440.359375	1960.97814941	2066.84204102
362	336	1298.89050293	2064.85327148	507.98178101	78.43626404	0.36574686	3736190	-61455.6015625	1968.76953125	2066.88598633
362	336	1299.04467773	2067.32617188	505.58285522	75.61865234	0.36418352	3746790	-64470.90625	1974.04394531	2066.9387207
362	336	1299.19934082	2065.82275391	507.04067993	74.9330368	0.36513442	3757720	-67488.640625	1970.39453125	2067.01928711
362	336	1299.35498047	2061.19580078	511.57104492	74.86186218	0.36805004	3737160	-70503.9453125	1954.91589355	2067.09960938
362	336	1299.51220703	2057.67773438	515.21539307	72.87623596	0.37014475	3680850	-73669.171875	1942.17150879	2067.17993164
362	336	1299.66906738	2058.28710938	514.52416992	71.93854523	0.36982447	3634250	-77006.96875	1945.10693359	2067.26049805
362	336	1299.82763672	2060.78100586	512.05419922	69.73876953	0.36826584	3570490	-80384.203125	1948.99621582	2067.34057617
362	336	1300.01135254	2059.24047852	513.59033203	66.19115448	0.36922374	3507420	-83758.671875	1948.62438965	2067.42138672
362	336	1300.13818359	2059.25952148	513.5690918	65.94989777	0.36921322	3495250	-87135.90625	1947.65026855	2067.52050781
362	336	1300.29443359	2059.89575195	512.92590332	66.0467453	0.36881959	3495250	-90510.4609375	1949.91687012	2067.6237793
362	336	1300.45043945	2061.15014648	511.69506836	66.83589172	0.36802718	3507180	-93865.96875	1954.28222656	2067.72680664
362	336	1300.60571289	2063.24633789	509.64321899	67.67255402	0.36670044	3516340	-97162.5625	1961.9564209	2067.83032227
362	336	1300.76049805	2065.11206055	507.73391724	68.3338623	0.36559045	3558690	-100425.3828125	1968.33239746	2067.93334961
362	336	1300.91552734	2064.51586914	508.3788147	68.96247864	0.36592177	3558690	-103690.9375	1965.88293457	2068.03686523
362	336	1301.07104492	2062.73632813	510.12042236	69.07343292	0.36703914	3545690	-106954.390625	1961.21496582	2068.14379883
362	336	1301.2265625	2062.21044922	510.65255737	69.07589722	0.3673631	3545970	-110220.015625	1958.85803223	2068.2565918
362	336	1301.38220215	2062.70043945	510.19641113	68.62583923	0.36703688	3573840	-113483	1960.4161377	2068.36914063
362	336	1301.53723145	2064.04492188	508.80267334	66.86868286	0.36623698	3573840	-116481.1484375	1965.37963867	2068.48120117
362	336	1301.69189453	2065.76782227	507.12356567	65.55363464	0.36514702	3581380	-119211.0546875	1972.06188965	2068.59375
362	336	1301.84594727	2067.72827148	505.22903442	64.22222137	0.36390868	3597440	-121929.6640625	1979.26794434	2068.70629883
362	336	1302	2069.07788086	503.88400269	62.73095322	0.36308217	3610140	-124646.1171875	1983.68127441	2068.81884766
362	336	1302.15319824	2068.73486328	504.24932861	60.00485611	0.36328605	3610140	-127364.421875	1981.91271973	2068.92993164
362	336	1302.30737305	2066.60522461	506.3182373	57.44303131	0.36461502	3561570	-130080.5234375	1974.58361816	2069.0402832
362	336	1302.46240234	2063.61621094	509.2208252	56.74370193	0.36651066	3525990	-132572.140625	1963.69812012	2069.15112305
362	336	1302.61877441	2060.47827148	512.33795166	56.82424545	0.36847094	3507350	-134614	1952.57116699	2069.26171875
362	336	1302.77526855	2059.20263672	513.6427002	57.1125412	0.36922961	3500610	-136443.484375	1947.1998291	2069.37231445
362	336	1302.93139648	2061.0168457	511.80615234	57.86486816	0.36812383	3516940	-138274.6875	1953.97009277	2069.48339844
362	336	1303.08679199	2063.06787109	509.78250122	59.23442459	0.36683354	3530220	-140104.0625	1960.89318848	2069.58740234
362	336	1303.2421875	2062.89477539	509.94015503	60.34061432	0.36695686	3508870	-141934.609375	1960.11096191	2069.68603516
362	336	1303.39794922	2061.74316406	511.13070679	60.7187767	0.36764225	3475650	-143693.328125	1956.58752441	2069.78442383
362	336	1303.55383301	2061.45092773	511.38781738	60.84241486	0.36784026	3454010	-144933	1955.80834961	2069.88305664
362	336	1303.70922852	2062.73095703	510.1444397	61.00149918	0.36703321	3458330	-145632.65625	1960.78222656	2069.98120117
362	336	1303.85070801	2065.33227539	507.62475586	60.95531845	0.36537698	3484730	-146332.84375	1970.03857422	2070.07958984
362	336	1303.97705078	2068.62597656	504.23635864	60.3757515	0.36341503	3558830	-147032.796875	1983.58215332	2070.17675781
362	336	1304.14526367	2071.98852539	501.02462769	59.48628235	0.36128569	3558830	-147733.296875	1995.89440918	2070.25512695
362	336	1304.32250977	2074.27148438	498.85644531	58.96796799	0.35983029	3576840	-148432.953125	2004.07226563	2070.33300781
362	336	1304.47436523	2074.38769531	498.70703125	58.43296051	0.3597801	3572000	-148788.09375	2004.43200684	2070.41064453
362	336	1304.6270752	2072.2824707	500.85186768	57.63246918	0.36103389	3517310	-148538.296875	1995.83532715	2070.48876953
362	336	1304.78088379	2068.18969727	504.83285522	57.40985107	0.36358911	3517310	-148051.171875	1981.82104492	2070.56665039
362	336	1304.93591309	2064.41186523	508.48742676	57.40364456	0.36599153	3491050	-147564.15625	1968.86071777	2070.64453125
362	336	1305.09082031	2064.79077148	508.15542603	56.79371643	0.36571926	3484370	-147077.265625	1968.40588379	2070.70922852
362	336	1305.24475098	2068.34887695	504.67370605	55.74415207	0.36348316	3526110	-146589.96875	1981.64990234	2070.76171875
362	336	1305.39782715	2070.91918945	502.06259155	55.28137207	0.36195338	3526110	-146050.59375	1991.03796387	2070.81445313
362	336	1305.55041504	2072.28344727	500.78399658	55.22869492	0.36107486	3518960	-144995.296875	1996.6862793	2070.86669922
362	336	1305.70275879	2073.11303711	499.98458862	55.17743683	0.36055321	3504960	-143402.578125	1999.64538574	2070.91943359
362	336	1305.85510254	2073.25830078	499.8409729	55.15879822	0.36046404	3468680	-141808.53125	2000.68920898	2070.97216797
362	336	1306.00744629	2073.21069336	499.88607788	54.78081131	0.36049262	3468680	-140215.96875	2001.21740723	2071.02441406
362	336	1306.15966797	2074.09106445	499.03253174	53.70435333	0.35994539	3459690	-138622.9375	2003.8572998	2071.04980469
362	336	1306.31140137	2075.29394531	497.88833618	53.27942657	0.35918522	3471990	-137028.875	2008.37902832	2071.07470703
362	336	1306.46289063	2076.11523438	497.10614014	52.97255707	0.35866991	3502400	-135217.3125	2011.61877441	2071.09936523
362	336	1306.61425781	2076.59204102	496.63186646	52.82452011	0.3583858	3536370	-132952.265625	2013.59802246	2071.12402344
362	336	1306.76538086	2077.13916016	496.11437988	52.99328232	0.35804057	3568460	-130470.515625	2015.80737305	2071.14892578
362	336	1306.91650391	2077.95507813	495.34625244	53.25973892	0.35752252	3593840	-127986.265625	2018.90612793	2071.17382813
362	336	1307.06713867	2078.98632813	494.36706543	52.83450317	0.35687524	3625160	-125503.9609375	2022.3560791	2071.18774414
362	336	1307.21777344	2079.53930664	493.82022095	52.95621872	0.35654631	3656800	-123019.7421875	2024.82727051	2071.18505859
362	336	1307.36804199	2079.71923828	493.66140747	53.55528641	0.35642648	3670790	-120537.4609375	2025.5144043	2071.18237305
362	336	1307.51867676	2079.08276367	494.25772095	53.6897583	0.35682711	3656760	-117786.03125	2023.1517334	2071.17993164
362	336	1307.6697998	2077.61987305	495.61178589	53.99538422	0.35776371	3638880	-114705.703125	2017.3302002	2071.17700195
362	336	1307.82165527	2075.41943359	497.82955933	54.03079987	0.35907459	3641800	-111593.3203125	2010.71459961	2071.17431641
362	336	1307.97338867	2075.14135742	498.03204346	53.97546768	0.3592838	3641800	-108478.1953125	2007.90979004	2071.17138672
362	336	1308.12512207	2075.15136719	498.02349854	53.30880737	0.35927996	3660460	-105365.328125	2008.08679199	2071.14892578
362	336	1308.27697754	2075.34716797	497.86584473	52.25727081	0.35914204	3671010	-102250.1953125	2009.5333252	2071.12060547
362	336	1308.42822266	2076.83227539	496.36590576	50.72294998	0.35825768	3725040	-99096.28125	2015.32885742	2071.09228516
362	336	1308.57849121	2080.25927734	493.09420776	50.67715454	0.35612109	3725040	-95758.2421875	2027.33581543	2071.06396484
362	336	1308.72851563	2080.79052734	492.64492798	50.45637894	0.35575628	3741340	-92291.4609375	2029.70581055	2071.03540039
362	336	1308.87890625	2080.67602539	492.64019775	50.10486984	0.35590041	3733260	-88821.859375	2022.50476074	2071.00708008
362	336	1309.03112793	2073.51098633	499.50588989	49.50866699	0.36036381	3595480	-85355.0390625	2006.33203125	2070.97509766
362	336	1309.18432617	2070.34790039	502.71386719	48.54232407	0.36224541	3595480	-81885.4765625	1989.36340332	2070.92431641
362	336	1309.33850098	2067.34130859	505.59231567	48.06660461	0.3641572	3567930	-78418.6875	1980.11962891	2070.8737793
362	336	1309.49243164	2067.67504883	505.28646851	47.8645134	0.36393857	3565040	-74927.859375	1979.40649414	2070.82299805
362	336	1309.64587402	2069.43847656	503.60592651	45.9203949	0.36281228	3563700	-71407.2421875	1985.52368164	2070.77270508
362	336	1309.79858398	2071.66601563	501.32858276	45.7724	0.36148718	3563700	-67877.03125	1994.86328125	2070.72216797
362	336	1309.95080566	2073.8293457	499.29086304	45.84616852	0.36011252	3572450	-64343.98046875	2000.609375	2070.67138672
362	336	1310.10314941	2073.32739258	499.76669312	46.42526627	0.360425	3577240	-60813.78515625	2000.72436523	2070.60986328
362	336	1310.2557373	2072.57885742	500.47329712	47.19496155	0.36090264	3565360	-57280.75	1997.78295898	2070.54052734
362	336	1310.40844727	2071.62695313	501.44064331	48.17128372	0.36146903	3570520	-53766.375	1994.30163574	2070.47143555
362	336	1310.56188965	2070.2121582	502.81677246	48.4707756	0.36235958	3581100	-50317.5234375	1988.53894043	2070.40234375
362	336	1310.71618652	2066.16040039	506.69473267	48.79208374	0.36493093	3580800	-46933.9609375	1973.05200195	2070.33325195
362	336	1310.87255859	2059.94482422	512.75665283	49.65607071	0.36886537	3591700	-43547.69140625	1950.09594727	2070.26416016
362	336	1311.03076172	2054.18530273	518.81304932	50.53198242	0.37229237	3597040	-40164.17578125	1928.88476563	2070.19262695
362	336	1311.19030762	2049.54833984	523.42089844	51.78409195	0.37524924	3599520	-36777.9609375	1910.9161377	2070.11035156
362	336	1311.35070801	2046.56567383	526.44067383	52.91850662	0.37714434	3580690	-33394.44921875	1901.83825684	2070.02832031
362	336	1311.51086426	2047.0501709	525.96466064	53.59888458	0.37682506	3550980	-30146.16015625	1901.83691406	2069.94604492
362	336	1311.67089844	2048.52685547	524.37579346	54.76393509	0.37594569	3497050	-27073.22851563	1907.21582031	2069.86376953
362	336	1311.83032227	2049.96948242	522.93	56.11201859	0.37503058	3497050	-24037.42773438	1912.73864746	2069.78149414
362	336	1311.9888916	2052.51074219	520.37219238	57.69545364	0.37342298	3501090	-20999.20507813	1921.83288574	2069.69946289
362	336	1312.14611816	2057.16162109	515.76922607	59.90332413	0.37046671	3545180	-17963.43945313	1939.44689941	2069.61303711
362	336	1312.30163574	2062.45874023	510.2276001	62.42957306	0.36731228	3634530	-14925.19140625	1960.88049316	2069.52563477
362	336	1312.4552002	2069.0859375	503.78143311	63.92202759	0.36313838	3634530	-11982.84570313	1984.76989746	2069.43847656
362	336	1312.59741211	2074.93945313	498.20953369	64.49060822	0.35941231	3673060	-9247.56835938	2005.6809082	2069.35083008
362	336	1312.74462891	2076.30444336	496.86013794	65.00415802	0.35859293	3708090	-6653.51074219	2012.12854004	2069.26342773
362	336	1312.91088867	2072.82177734	500.1711731	65.11885071	0.3607944	3700190	-4057.37915039	2000.05102539	2069.17626953
362	336	1313.06420898	2069.74682617	503.29162598	64.89922333	0.36262402	3700190	-1463.32824707	1987.22412109	2069.08911133
362	336	1313.21777344	2069.19946289	503.77685547	64.8567276	0.363	3695620	1130.72253418	1985.79541016	2069.00195313
362	336	1313.37060547	2072.14746094	500.96594238	64.96871948	0.361121	3696690	3726.85351563	1997.38427734	2068.91503906
362	336	1313.52197266	2076.64160156	496.67004395	65.18597412	0.35829446	3708760	6189.14257813	2013.41003418	2068.82788086
362	336	1313.67236328	2079.81420898	493.51190186	65.5135498	0.35640523	3708760	8494.44238281	2025.82177734	2068.74121094
362	336	1313.82226563	2081.34985352	492.11328125	65.66470337	0.3554112	3703200	10774.74414063	2031.29699707	2068.65429688
362	336	1313.9720459	2080.89208984	492.54074097	65.53431702	0.35569915	3679300	13056.87011719	2030.52978516	2068.56713867
362	336	1314.12243652	2079.85253906	493.53057861	64.4772644	0.35634556	3658620	15337.18652344	2026.3840332	2068.48217773
362	336	1314.2734375	2079.61401367	493.76321411	62.73421478	0.3564876	3663870	17619.31640625	2025.40112305	2068.39794922
362	336	1314.42382813	2079.91943359	493.46533203	62.007	0.35630131	3680120	19880.52148438	2026.50756836	2068.31323242
362	336	1314.57434082	2079.65405273	493.70739746	62.52283478	0.35647133	3681360	22070.45703125	2025.25231934	2068.22875977
362	336	1314.72521973	2078.52026367	494.74655151	64.12831116	0.35720265	3671610	24202.76953125	2020.78881836	2068.14453125
362	336	1314.87670898	2076.4987793	496.78067017	66.63561249	0.35840687	3676410	26336.83984375	2013.49963379	2068.06005859
362	336	1315.02856445	2074.55786133	498.6105957	70.18068695	0.35963807	3672060	28469.15234375	2006.48925781	2067.97631836
362	336	1315.18054199	2074.23291016	498.90841675	73.16889191	0.35985324	3683920	30601.46484375	2004.35351563	2067.89599609
362	336	1315.3326416	2074.47729492	498.65634155	73.96260071	0.35970658	3709340	32735.4921875	2005.36120605	2067.81567383
362	336	1315.48461914	2074.01098633	499.12826538	73.65176392	0.35998455	3722820	34881.0703125	2003.2878418	2067.73535156
362	336	1315.63745117	2071.74462891	501.33334351	72.0086441	0.36139083	3722820	37048.35546875	1994.02099609	2067.6550293
362	336	1315.79162598	2067.14550781	505.77700806	69.10296631	0.36428958	3672580	39220.1875	1978.44543457	2067.57495117
362	336	1315.94689941	2063.31323242	509.57592773	67.47502136	0.36667717	3605060	41393.765625	1965.71228027	2067.49462891
362	336	1316.10229492	2063.43676758	509.41827393	67.21489716	0.36660388	3579670	43565.68359375	1963.08068848	2067.41772461
362	336	1316.25720215	2064.73828125	508.12667847	67.27406311	0.36580124	3579670	45739.33984375	1968.46911621	2067.34301758
362	336	1316.41137695	2066.86401367	506.05523682	67.58152008	0.36445925	3599960	47928.64453125	1976.2701416	2067.26855469
362	336	1316.56506348	2069.00512695	503.95864868	68.01692963	0.3631196	3619970	50229.59765625	1984.32299805	2067.19433594
362	336	1316.71862793	2069.16186523	503.76089478	68.29407501	0.36305159	3634920	52625.4765625	1984.40026855	2067.11987305
