Inline	Crossline	Time(ms)	Density(kg/m3)	Sonic(us/m)	Gamma_Ray(API)	Porosity(fraction)	P_Impedance(Kg/m2s)	P_Impedance_rel(Kg/m2s)	Vp(Meter/second)
442	1007	278.95080566	2116.2	1e30	24.338	0.3336	4348130	559.87402344	1e30
442	1007	279.11047363	2116.2	1e30	23.12792206	0.3336	4348240	656.69671631	1e30
442	1007	279.27008057	2116.2	1e30	22.25164413	0.3336	4348350	753.49963379	1e30
442	1007	279.42971802	2116.2	1e30	20.9972	0.3336	4348460	850.30297852	1e30
442	1007	279.58929443	2116.2800293	1e30	20.8159008	0.3336	4348750	947.10601807	1e30
442	1007	279.74890137	2116.3	1e30	20.8159008	0.3336	4348890	1045.77001953	1e30
442	1007	279.90856934	2116.29980469	1e30	21.27981377	0.3336	4349000	1151.22131348	1e30
442	1007	280.06814575	2116.3	1e30	21.83911514	0.3335	4349110	1256.64147949	1e30
442	1007	280.2277832	2116.37988281	1e30	22.3981	0.3335	4349380	1362.06994629	1e30
442	1007	280.38739014	2116.4	1e30	22.95730019	0.3335	4349530	1467.49	1e30
442	1007	280.54699707	2116.4	1e30	23.5109005	0.3335	4349640	1572.92004395	1e30
442	1007	280.70663452	2116.4	1e30	23.65	0.3335	4349750	1678.3659668	1e30
442	1007	280.86627197	2116.4	1e30	23.64995766	0.3335	4349860	1756.71557617	1e30
442	1007	281.02587891	2116.4699707	1e30	23.43869972	0.3335	4350120	1834.18994141	1e30
442	1007	281.18548584	2116.5	1e30	23.35	0.3334	4350290	1911.67004395	1e30
442	1007	281.34509277	2116.5	1e30	23.35	0.3334	4350400	1989.14001465	1e30
442	1007	281.50476074	2116.5	1e30	23.94058037	0.3334	4350510	2066.63574219	1e30
442	1007	281.66433716	2116.56030273	1e30	24.82616615	0.3334	4350750	2144.09692383	1e30
442	1007	281.82397461	2116.6	1e30	25.15	0.3334	4350930	2177.5	1e30
442	1007	281.98358154	2116.6	1e30	25.15	0.3334	4351040	2193.84008789	1e30
442	1007	282.14318848	2116.6	1e30	24.7947998	0.3334	4351150	2210.17993164	1e30
442	1007	282.30282593	2116.6	1e30	24.55	0.3333	4351260	2226.51342773	1e30
442	1007	282.46243286	2116.65991211	1e30	24.55003357	0.3333	4351490	2242.85327148	1e30
442	1007	282.62207031	2116.7	1e30	24.71319962	0.3333	4351690	2259.18994141	1e30
442	1007	282.78164673	2116.7	1e30	25.32519913	0.3333	4351800	2235.01	1e30
442	1007	282.94128418	2116.7	1e30	25.75	0.3333	4351910	2165.83007813	1e30
442	1007	283.10092163	2116.75024414	1e30	25.81082535	0.3333	4352120	2096.64575195	1e30
442	1007	283.26052856	2116.8	1e30	25.92692375	0.3333	4352330	2027.46582031	1e30
442	1007	283.4201355	2116.8	1e30	26.03840065	0.3333	4352440	1958.29003906	1e30
442	1007	283.57977295	2116.8	1e30	26.14990044	0.3333	4352550	1889.12	1e30
442	1007	283.73934937	2116.8	1e30	26.26140022	0.3332	4352660	1798.01	1e30
442	1007	283.89901733	2116.84008789	1e30	26.37302208	0.3332	4352860	1631.93615723	1e30
442	1007	284.05862427	2116.9	1e30	26.48442268	0.3332	4353090	1465.89624023	1e30
442	1007	284.21826172	2116.9	1e30	26.59589958	0.3332	4353200	1299.85998535	1e30
442	1007	284.37783813	2116.9	1e30	26.70739937	0.3332	4353310	1133.81994629	1e30
442	1007	284.53747559	2116.9	1e30	26.81889915	0.3332	4353420	967.78302002	1e30
442	1007	284.69711304	2116.92993164	1e30	26.9304142	0.3332	4353600	801.69274902	1e30
442	1007	284.85671997	2117	1e30	27.0056	0.3331	4353850	544.65631104	1e30
442	1007	285.0163269	2117	1e30	27.0056	0.3331	4353960	285.67300415	1e30
442	1007	285.17596436	2117	1e30	26.8167	0.3331	4354070	26.68849945	1e30
442	1007	285.33557129	2117.0300293	1e30	26.1868	0.3331	4354230	-232.29499817	1e30
442	1007	285.49517822	2117.1	1e30	25.75	0.3331	4354490	-491.33169556	1e30
442	1007	285.65481567	2117.1	1e30	25.74995804	0.3331	4354600	-750.32666016	1e30
442	1007	285.81442261	2117.1	1e30	25.54840088	0.3331	4354710	-1063.37	1e30
442	1007	285.97402954	2117.1	1e30	24.53779984	0.333	4354820	-1396.26	1e30
442	1007	286.13363647	2117.12011719	1e30	23.35	0.333	4354970	-1729.14001465	1e30
442	1007	286.29330444	2117.2	1e30	23.35	0.333	4355250	-2062.09790039	1e30
442	1007	286.45291138	2117.2	1e30	23.35	0.333	4355360	-2394.98754883	1e30
442	1007	286.61251831	2117.2	1e30	23.35	0.333	4355470	-2727.87011719	1e30
442	1007	286.77212524	2117.20996094	1e30	23.38839912	0.333	4355600	-3081.15991211	1e30
442	1007	286.9317627	2117.3	1e30	23.65	0.333	4355890	-3456.16992188	1e30
442	1007	287.09136963	2117.29980469	1e30	23.6500206	0.333	4356000	-3831.24609375	1e30
442	1007	287.25100708	2117.3	1e30	23.74642563	0.3329	4356120	-4206.24658203	1e30
442	1007	287.41061401	2117.3	1e30	24.85	0.3329	4356230	-4581.25	1e30
442	1007	287.57022095	2117.3	1e30	24.85	0.3329	4356350	-4956.25976563	1e30
442	1007	287.72982788	2117.4	1e30	24.80209923	0.3329	4356650	-5331.79003906	1e30
442	1007	287.88946533	2117.4	1e30	23.35	0.3329	4356760	-5709.09667969	1e30
442	1007	288.04910278	2117.4	1e30	23.35	0.3329	4356870	-6086.32666016	1e30
442	1007	288.2086792	2117.4	1e30	23.35	0.3329	4356980	-6463.56005859	1e30
442	1007	288.36831665	2117.5	1e30	23.35	0.3328	4357300	-6840.79003906	1e30
442	1007	288.52792358	2117.5	1e30	23.31539917	0.3328	4357410	-7218.02001953	1e30
442	1007	288.68756104	2117.5	1e30	23.27979279	0.3328	4357520	-7595.31884766	1e30
442	1007	288.84716797	2117.5	1e30	23.24409485	0.3328	4357630	-7932.91943359	1e30
442	1007	289.00680542	2117.5	1e30	23.20840073	0.3328	4357740	-8270.11035156	1e30
442	1007	289.16638184	2117.59008789	1e30	23.1728	0.3328	4358040	-8607.29980469	1e30
442	1007	289.32601929	2117.6	1e30	23.13710022	0.3328	4358170	-8944.48046875	1e30
442	1007	289.48565674	2117.6	1e30	23.10139084	0.3327	4358280	-9281.73828125	1e30
442	1007	289.64529419	2117.6	1e30	23.05669785	0.3327	4358390	-9618.91796875	1e30
442	1007	289.80487061	2117.67993164	1e30	23.05	0.3327	4358670	-9898.08984375	1e30
442	1007	289.96450806	2117.7	1e30	23.05	0.3327	4358820	-10157.09960938	1e30
442	1007	290.12411499	2117.7	1e30	23.019	0.3327	4358920	-10416.09960938	1e30
442	1007	290.28375244	2117.70019531	1e30	23.01160049	0.3327	4359040	-10675.15234375	1e30
442	1007	290.44335938	2117.7	1e30	23.01156044	0.3327	4359150	-10934.15234375	1e30
442	1007	290.60299683	2117.7800293	1e30	22.81279945	0.3326	4359410	-11193.20019531	1e30
442	1007	290.76257324	2117.8	1e30	22.08040047	0.3326	4359570	-11399.5	1e30
442	1007	290.92218018	2117.8	1e30	21.41320038	0.3326	4359680	-11552	1e30
442	1007	291.08184814	2117.8	1e30	21.25	0.3326	4359790	-11704.63085938	1e30
442	1007	291.24145508	2117.87011719	1e30	21.25008202	0.3326	4360050	-11857.12988281	1e30
442	1007	291.40106201	2117.9	1e30	21.65810013	0.3326	4360220	-12009.70019531	1e30
442	1007	291.56066895	2117.9	1e30	22.263	0.3326	4360330	-12162.20019531	1e30
442	1007	291.7203064	2117.9	1e30	22.89480019	0.3326	4360440	-12285	1e30
442	1007	291.87991333	2117.9	1e30	23.53707123	0.3325	4360550	-12317.10644531	1e30
442	1007	292.03955078	2117.95996094	1e30	23.88368797	0.3325	4360790	-12349.30566406	1e30
442	1007	292.19915771	2118	1e30	24.31010056	0.3325	4360980	-12381.40039063	1e30
442	1007	292.35879517	2118	1e30	25.07570076	0.3325	4361090	-12413.59960938	1e30
442	1007	292.51837158	2118	1e30	25.62039948	0.3325	4361200	-12445.79980469	1e30
442	1007	292.67803955	2118	1e30	25.75003433	0.3325	4361310	-12477.8828125	1e30
442	1007	292.83764648	2118.05004883	1e30	25.91079712	0.3325	4361530	-12392.28222656	1e30
442	1007	292.99725342	2118.1	1e30	25.894	0.3324	4361740	-12306.79980469	1e30
442	1007	293.15686035	2118.1	1e30	25.75	0.3324	4361850	-12221.20019531	1e30
442	1007	293.3164978	2118.1	1e30	25.60359955	0.3324	4361960	-12135.70019531	1e30
442	1007	293.47610474	2118.14990234	1e30	25.02497673	0.3324	4362160	-12050.08203125	1e30
442	1007	293.63571167	2118.2	1e30	24.41316795	0.3324	4362380	-11964.56738281	1e30
442	1007	293.79534912	2118.2	1e30	24.25	0.3324	4362500	-11804.79980469	1e30
442	1007	293.95495605	2118.2	1e30	24.12280083	0.3324	4362610	-11620.59960938	1e30
442	1007	294.11456299	2118.2	1e30	23.95	0.3324	4362720	-11436.40039063	1e30
442	1007	294.27420044	2118.24	1e30	23.95	0.3323	4362910	-11252.26171875	1e30
442	1007	294.43383789	2118.3	1e30	23.95	0.3323	4363140	-11068.06152344	1e30
442	1007	294.59341431	2118.3	1e30	23.95	0.3323	4363250	-10883.90039063	1e30
442	1007	294.75305176	2118.3	1e30	24.0632	0.3323	4363360	-10666.40039063	1e30
442	1007	294.91265869	2118.33007813	1e30	24.4375	0.3323	4363540	-10416.20019531	1e30
442	1007	295.07232666	2118.4	1e30	24.91328049	0.3323	4363790	-10166.04882813	1e30
442	1007	295.23190308	2118.4	1e30	25.30623055	0.3323	4363900	-9915.89941406	1e30
442	1007	295.39154053	2118.4	1e30	25.45	0.3322	4364010	-9665.75	1e30
442	1007	295.55114746	2118.4	1e30	25.45	0.3322	4364120	-9415.59960938	1e30
442	1007	295.71075439	2118.41992188	1e30	25.15239906	0.3322	4364290	-9159.08984375	1e30
442	1007	295.87039185	2118.5	1e30	24.25	0.3322	4364550	-8884.18359375	1e30
442	1007	296.0300293	2118.5	1e30	24.25001335	0.3322	4364660	-8609.33398438	1e30
442	1007	296.18960571	2118.5	1e30	24.31	0.3322	4364770	-8334.48046875	1e30
442	1007	296.34921265	2118.52001953	1e30	24.66049957	0.3322	4364920	-8059.62988281	1e30
442	1007	296.5088501	2118.6	1e30	25.15	0.3322	4365200	-7784.77978516	1e30
442	1007	296.66848755	2118.6	1e30	25.15	0.3321	4365310	-7510.06884766	1e30
442	1007	296.82809448	2118.6	1e30	25.10914803	0.3321	4365420	-7254.10839844	1e30
442	1007	296.98770142	2118.6	1e30	24.85	0.3321	4365530	-6998.16015625	1e30
442	1007	297.14733887	2118.61010742	1e30	24.85	0.3321	4365660	-6742.20019531	1e30
442	1007	297.30691528	2118.7	1e30	24.85	0.3321	4365960	-6486.24023438	1e30
442	1007	297.46658325	2118.70019531	1e30	24.93692589	0.3321	4366070	-6230.23828125	1e30
442	1007	297.62619019	2118.7	1e30	26.05001068	0.3321	4366180	-5974.28662109	1e30
442	1007	297.78579712	2118.7	1e30	26.09810066	0.332	4366300	-5762.5	1e30
442	1007	297.94540405	2118.8	1e30	27.25	0.332	4366610	-5564.43994141	1e30
442	1007	298.1050415	2118.8	1e30	27.25	0.332	4366720	-5366.37988281	1e30
442	1007	298.26467896	2118.8	1e30	27.25	0.332	4366830	-5168.27978516	1e30
442	1007	298.42428589	2118.8	1e30	27.25	0.332	4366940	-4970.21923828	1e30
442	1007	298.58389282	2118.8	1e30	27.25	0.332	4367050	-4772.16015625	1e30
442	1007	298.74353027	2118.9	1e30	27.25	0.332	4367360	-4618.58007813	1e30
442	1007	298.90310669	2118.9	1e30	27.25	0.3319	4367480	-4506.75976563	1e30
442	1007	299.06274414	2118.9	1e30	27.25	0.3319	4367590	-4394.90722656	1e30
442	1007	299.22238159	2118.9	1e30	27.25	0.3319	4367700	-4283.08691406	1e30
442	1007	299.38198853	2118.99	1e30	27.25	0.3319	4368000	-4171.25976563	1e30
442	1007	299.54159546	2119	1e30	26.986	0.3319	4368130	-4059.43994141	1e30
442	1007	299.70120239	2119	1e30	26.43149948	0.3319	4368240	-3974.26	1e30
442	1007	299.86087036	2119	1e30	25.50586891	0.3319	4368350	-3961.64770508	1e30
442	1007	300.02044678	2119	1e30	25.35440063	0.3318	4368460	-3949.03735352	1e30
442	1007	300.18008423	2119.08007813	1e30	24.36840057	0.3318	4368740	-3936.42993164	1e30
442	1007	300.33969116	2119.1	1e30	23.98920059	0.3318	4368890	-3923.82006836	1e30
442	1007	300.4992981	2119.1	1e30	23.71479988	0.3318	4369000	-3911.20996094	1e30
442	1007	300.65893555	2119.1	1e30	23.41958618	0.3318	4369110	-3900.55664063	1e30
442	1007	300.818573	2119.1	1e30	23.34990883	0.3318	4369220	-3982.546875	1e30
442	1007	300.97817993	2119.16992188	1e30	22.9083004	0.3318	4369480	-4064.5300293	1e30
442	1007	301.13778687	2119.2	1e30	22.75	0.3318	4369650	-4146.50976563	1e30
442	1007	301.2973938	2119.2	1e30	22.75	0.3317	4369760	-4228.5	1e30
442	1007	301.45706177	2119.2	1e30	23.36925697	0.3317	4369870	-4310.49658203	1e30
442	1007	301.61663818	2119.27001953	1e30	23.65	0.3317	4370120	-4392.48779297	1e30
442	1007	301.77624512	2119.3	1e30	23.65	0.3317	4370300	-4530.81982422	1e30
442	1007	301.93588257	2119.3	1e30	23.266	0.3317	4370410	-4685.64990234	1e30
442	1007	302.09545898	2119.3	1e30	22.6756	0.3317	4370520	-4840.49023438	1e30
442	1007	302.25512695	2119.29980469	1e30	22.45	0.3317	4370630	-4995.36132813	1e30
442	1007	302.41473389	2119.36010742	1e30	22.45007133	0.3316	4370860	-5150.19189453	1e30
442	1007	302.57437134	2119.4	1e30	22.7957	0.3316	4371060	-5305.02978516	1e30
442	1007	302.73394775	2119.4	1e30	23.05	0.3316	4371170	-5479.43994141	1e30
442	1007	302.89358521	2119.4	1e30	23.05	0.3316	4371280	-5671.47998047	1e30
442	1007	303.05322266	2119.44995117	1e30	23.04993629	0.3316	4371500	-5863.55908203	1e30
442	1007	303.21282959	2119.5	1e30	22.74264145	0.3316	4371710	-6055.59912109	1e30
442	1007	303.37243652	2119.5	1e30	22.45	0.3316	4371820	-6247.64013672	1e30
442	1007	303.53207397	2119.5	1e30	22.45	0.3316	4371930	-6439.68017578	1e30
442	1007	303.69165039	2119.5	1e30	23.28540039	0.3315	4372040	-6629.77978516	1e30
442	1007	303.85131836	2119.5402832	1e30	24.78793526	0.3315	4372240	-6814.89746094	1e30
442	1007	304.01092529	2119.6	1e30	25.45	0.3315	4372470	-6999.97705078	1e30
442	1007	304.17056274	2119.6	1e30	25.45	0.3315	4372580	-7185.06005859	1e30
442	1007	304.33013916	2119.6	1e30	24.73	0.3315	4372690	-7370.14013672	1e30
442	1007	304.48977661	2119.63989258	1e30	23.41959953	0.3315	4372880	-7555.22021484	1e30
442	1007	304.64941406	2119.70019531	1e30	23.05	0.3315	4373120	-7738.6875	1e30
442	1007	304.80899048	2119.7	1e30	23.05	0.3315	4373230	-7871.10742188	1e30
442	1007	304.96862793	2119.7	1e30	23.05	0.3314	4373340	-8003.52001953	1e30
442	1007	305.12823486	2119.7	1e30	23.2297	0.3314	4373450	-8135.93994141	1e30
442	1007	305.28787231	2119.72998047	1e30	23.92009926	0.3314	4373630	-8268.36035156	1e30
442	1007	305.44747925	2119.8	1e30	24.91920471	0.3314	4373880	-8400.80761719	1e30
442	1007	305.6071167	2119.8	1e30	25.9182663	0.3314	4373990	-8533.21191406	1e30
442	1007	305.76672363	2119.8	1e30	26.732	0.3314	4374100	-8593	1e30
442	1007	305.92633057	2119.82006836	1e30	27.022	0.3314	4374260	-8632.74023438	1e30
442	1007	306.0859375	2119.9	1e30	27.25	0.3313	4374530	-8672.49023438	1e30
442	1007	306.24560547	2119.9	1e30	27.24998665	0.3313	4374640	-8712.24804688	1e30
442	1007	306.40518188	2119.9	1e30	27.19229698	0.3313	4374750	-8751.99804688	1e30
442	1007	306.56481934	2119.9	1e30	26.686	0.3313	4374860	-8791.74023438	1e30
442	1007	306.72442627	2119.91992188	1e30	25.45	0.3313	4375010	-8766.88964844	1e30
442	1007	306.88406372	2120	1e30	25.45	0.3313	4375290	-8686.24023438	1e30
442	1007	307.04367065	2120	1e30	25.60181046	0.3313	4375400	-8605.57324219	1e30
442	1007	307.20330811	2120	1e30	26.63279915	0.3312	4375520	-8524.91308594	1e30
442	1007	307.36291504	2120.01	1e30	26.63279915	0.3312	4375650	-8444.25976563	1e30
442	1007	307.52249146	2120.1	1e30	26.58620071	0.3312	4375940	-8363.61035156	1e30
442	1007	307.68212891	2120.1	1e30	26.05	0.3312	4376050	-8245.08007813	1e30
442	1007	307.84176636	2120.1	1e30	26.05	0.3312	4376160	-8033.26611328	1e30
442	1007	308.00140381	2120.1	1e30	26.08883667	0.3312	4376280	-7821.49658203	1e30
442	1007	308.16098022	2120.1	1e30	27.25	0.3312	4376390	-7609.72998047	1e30
442	1007	308.32061768	2120.2	1e30	27.25	0.3311	4376710	-7397.95996094	1e30
442	1007	308.48022461	2120.2	1e30	27.25	0.3311	4376820	-7186.20019531	1e30
442	1007	308.63986206	2120.2	1e30	26.65942192	0.3311	4376930	-6969.25146484	1e30
442	1007	308.79946899	2120.2	1e30	25.77859497	0.3311	4377040	-6634.91162109	1e30
442	1007	308.95910645	2120.3	1e30	25.75	0.3311	4377350	-6300.58007813	1e30
442	1007	309.11868286	2120.3	1e30	25.46920013	0.3311	4377470	-5966.25	1e30
442	1007	309.27832031	2120.3	1e30	24.898	0.3311	4377580	-5631.91992188	1e30
442	1007	309.43795776	2120.29980469	1e30	24.84978294	0.3311	4377690	-5297.52197266	1e30
442	1007	309.59759521	2120.3	1e30	23.78400803	0.331	4377800	-4963.17626953	1e30
442	1007	309.75717163	2120.38989258	1e30	22.342	0.331	4378090	-4552.93017578	1e30
442	1007	309.91680908	2120.4	1e30	22.15	0.331	4378230	-4123.02978516	1e30
442	1007	310.07641602	2120.4	1e30	22.15	0.331	4378340	-3693.12988281	1e30
442	1007	310.23602295	2120.4	1e30	22.64442062	0.331	4378460	-3263.14233398	1e30
442	1007	310.3956604	2120.4	1e30	22.75028038	0.331	4378570	-2833.24243164	1e30
442	1007	310.55526733	2120.47998047	1e30	24.1310997	0.331	4378840	-2403.35009766	1e30
442	1007	310.71487427	2120.5	1e30	25.54870033	0.3309	4378990	-1944.05004883	1e30
442	1007	310.8744812	2120.5	1e30	26.915	0.3309	4379100	-1460.42004395	1e30
442	1007	311.03414917	2120.5	1e30	27.25	0.3309	4379220	-976.68463135	1e30
442	1007	311.1937561	2120.57006836	1e30	27.25	0.3309	4379480	-493.05059814	1e30
442	1007	311.35336304	2120.6	1e30	27.25	0.3309	4379640	-9.41687012	1e30
442	1007	311.51296997	2120.6	1e30	27.25	0.3309	4379760	474.2170105	1e30
442	1007	311.67260742	2120.6	1e30	27.25	0.3309	4379870	958.80297852	1e30
442	1007	311.83221436	2120.6	1e30	27.25	0.3308	4379980	1445.71899414	1e30
442	1007	311.99185181	2120.65991211	1e30	27.25	0.3308	4380230	1932.52905273	1e30
442	1007	312.15145874	2120.7	1e30	27.25	0.3308	4380410	2419.34008789	1e30
442	1007	312.31106567	2120.7	1e30	27.06520081	0.3308	4380520	2906.15991211	1e30
442	1007	312.47067261	2120.7	1e30	26.56170082	0.3308	4380630	3392.9699707	1e30
442	1007	312.63034058	2120.76	1e30	25.80469322	0.3308	4380860	3877.3293457	1e30
442	1007	312.78994751	2120.8	1e30	25.27957344	0.3308	4381060	4315.39892578	1e30
442	1007	312.94952393	2120.8	1e30	25.15	0.3307	4381170	4753.47998047	1e30
442	1007	313.10916138	2120.8	1e30	24.82830048	0.3307	4381280	5191.56005859	1e30
442	1007	313.26876831	2120.8	1e30	24.238	0.3307	4381400	5629.64013672	1e30
442	1007	313.42840576	2120.85009766	1e30	24.1012001	0.3307	4381610	6067.79882813	1e30
442	1007	313.5880127	2120.9	1e30	24.10356903	0.3307	4381820	6505.86376953	1e30
442	1007	313.74765015	2120.9	1e30	23.95	0.3307	4381940	6868.25	1e30
442	1007	313.90725708	2120.9	1e30	23.8132	0.3307	4382050	7212.29003906	1e30
442	1007	314.06686401	2120.93994141	1e30	23.386	0.3307	4382250	7556.31982422	1e30
442	1007	314.22650146	2121	1e30	23.05	0.3307	4382480	7900.4296875	1e30
442	1007	314.38613892	2121	1e30	23.05	0.3306	4382590	8244.45996094	1e30
442	1007	314.54571533	2121	1e30	23.05	0.3306	4382700	8588.5	1e30
442	1007	314.70535278	2121	1e30	23.1208992	0.3306	4382810	8862.45019531	1e30
442	1007	314.86495972	2121.04003906	1e30	23.41270065	0.3306	4383000	9080.71972656	1e30
442	1007	315.02462769	2121.1	1e30	23.88859749	0.3306	4383240	9299.03515625	1e30
442	1007	315.1842041	2121.1	1e30	24.36419487	0.3306	4383350	9517.3046875	1e30
442	1007	315.34384155	2121.1	1e30	24.83979988	0.3306	4383460	9735.5703125	1e30
442	1007	315.50344849	2121.12988281	1e30	25.31550026	0.3305	4383640	9953.83984375	1e30
442	1007	315.6630249	2121.2	1e30	25.76619911	0.3305	4383890	10129	1e30
442	1007	315.82269287	2121.2	1e30	26.05	0.3305	4384000	10208.11523438	1e30
442	1007	315.9822998	2121.2	1e30	26.05	0.3305	4384110	10287.31640625	1e30
442	1007	316.14190674	2121.2	1e30	26.05	0.3305	4384230	10366.40039063	1e30
442	1007	316.30151367	2121.2199707	1e30	26.05	0.3305	4384380	10445.59960938	1e30
442	1007	316.46115112	2121.3	1e30	26.05	0.3305	4384660	10524.70019531	1e30
442	1007	316.62078857	2121.29980469	1e30	26.05	0.3304	4384770	10595.68945313	1e30
442	1007	316.78039551	2121.3	1e30	26.05	0.3304	4384880	10542.98925781	1e30
