Inline	Crossline	Time(ms)	Vp(Meter/second)	P_Impedance_rel(Kg/m2s)	P_Impedance(Kg/m2s)	Porosity(fraction)	Gamma_Ray(API)	Sonic(us/m)	Density(kg/m3)
442	1007	1719.95471191	1924.75402832	28239.23632813	3961816.5	0.37008053	40.21871567	519.8168335	2057.86425781
442	1007	1720.11474609	1925.30419922	30670.37109375	3963452	0.36991727	40.22978592	519.66851807	2058.12548828
442	1007	1720.27478027	1925.85778809	33083.125	3965097.5	0.36975342	40.2411232	519.51959229	2058.38745117
442	1007	1720.43481445	1926.41394043	35472.734375	3966751	0.36958909	40.25270844	519.37030029	2058.65063477
442	1007	1720.5949707	1926.97375488	37840.3359375	3968415.25	0.36942402	40.26454926	519.22027588	2058.91455078
442	1007	1720.75585938	1927.53747559	40183.23828125	3970091	0.3692582	40.27663422	519.06958008	2059.1796875
442	1007	1720.91479492	1928.10632324	42504.4921875	3971782.25	0.36909112	40.28899002	518.91778564	2059.44677734
442	1007	1721.07495117	1928.68127441	44803.30859375	3973491.25	0.36892262	40.30161667	518.76464844	2059.71655273
442	1007	1721.23486328	1929.26196289	47075.29296875	3975218	0.36875269	40.31451035	518.61022949	2059.98828125
442	1007	1721.3939209	1929.84985352	49321.6484375	3976965.25	0.36858097	40.32769394	518.45422363	2060.26269531
442	1007	1721.55163574	1930.44482422	51539.9765625	3978733.75	0.36840749	40.34119034	518.29656982	2060.5402832
442	1007	1721.71069336	1931.04821777	53733.28125	3980527.75	0.36823177	40.3550415	518.13690186	2060.82128906
442	1007	1721.86694336	1931.66052246	55900.953125	3982348	0.3680537	40.36926651	517.97515869	2061.10620117
442	1007	1722.02294922	1932.28137207	58038.96484375	3984192.75	0.36787349	40.38386917	517.81134033	2061.39453125
442	1007	1722.17883301	1932.91088867	60148.62109375	3986065	0.36769083	40.39886856	517.64538574	2061.68652344
442	1007	1722.33361816	1933.54919434	62227.8125	3987962.5	0.36750588	40.41426468	517.47735596	2061.98242188
442	1007	1722.48962402	1934.19714355	64279.49609375	3989888.75	0.36731833	40.43008041	517.30688477	2062.2824707
442	1007	1722.64489746	1934.85461426	66303.2421875	3991843.5	0.36712813	40.44632339	517.1340332	2062.58642578
442	1007	1722.80175781	1935.52050781	68295.484375	3993823	0.3669357	40.46296692	516.95922852	2062.89453125
442	1007	1722.95800781	1936.1953125	70257.5546875	3995828.75	0.36674082	40.48003006	516.78222656	2063.20605469
442	1007	1723.11486816	1936.87792969	72187.671875	3997858.5	0.3665438	40.49752808	516.60314941	2063.52099609
442	1007	1723.27185059	1937.56958008	74088.7265625	3999914.5	0.36634433	40.51550293	516.42193604	2063.84008789
442	1007	1723.42883301	1938.26989746	75960.4765625	4001996.5	0.36614245	40.53398514	516.23852539	2064.16308594
442	1007	1723.58691406	1938.97741699	77799.7421875	4004100	0.3659386	40.55298233	516.05322266	2064.48901367
442	1007	1723.74499512	1939.69262695	79607.9453125	4006225.75	0.36573267	40.57253265	515.86621094	2064.81860352
442	1007	1723.90283203	1940.41430664	81383.578125	4008372	0.36552483	40.59266663	515.67730713	2065.15087891
442	1007	1724.06079102	1941.1439209	83129.5078125	4010540.75	0.36531487	40.61343765	515.48657227	2065.48657227
442	1007	1724.21801758	1941.8807373	84845.640625	4012732.25	0.36510286	40.63488007	515.29394531	2065.82592773
442	1007	1724.375	1942.62390137	86529.265625	4014941	0.36488912	40.65697479	515.09973145	2066.16748047
442	1007	1724.53198242	1943.37353516	88181.8515625	4017169	0.36467367	40.67975998	514.90393066	2066.51220703
442	1007	1724.68786621	1944.12841797	89802.2109375	4019413.75	0.36445659	40.70321655	514.70672607	2066.859375
442	1007	1724.84277344	1944.89001465	91393.09375	4021678.25	0.36423767	40.72738266	514.5078125	2067.20947266
442	1007	1725	1945.65820313	92954.6015625	4023962.25	0.36401689	40.75226212	514.30725098	2067.56274414
442	1007	1725.15698242	1946.43139648	94484.4296875	4026261	0.36379465	40.77780914	514.10534668	2067.91772461
442	1007	1725.31396484	1947.21032715	95984.0859375	4028576.5	0.36357093	40.80403137	513.90203857	2068.27587891
442	1007	1725.4708252	1947.99377441	97452.640625	4030905.75	0.3633458	40.83092117	513.6975708	2068.63574219
442	1007	1725.62768555	1948.78295898	98892.796875	4033252.25	0.36311904	40.85852432	513.49157715	2068.99829102
442	1007	1725.78491211	1949.578125	100304.796875	4035615.75	0.36289069	40.88685989	513.28405762	2069.36352539
442	1007	1725.9407959	1950.37695313	101686.7421875	4037990.75	0.36266115	40.91592026	513.07556152	2069.73046875
442	1007	1726.09790039	1951.18041992	103040.1796875	4040380	0.36243033	40.94572067	512.86584473	2070.09960938
442	1007	1726.25378418	1951.98742676	104364.4765625	4042779.5	0.36219844	40.97626877	512.6552124	2070.47045898
442	1007	1726.40966797	1952.79943848	105662.203125	4045193.75	0.36196518	41.00760651	512.44329834	2070.84350586
442	1007	1726.56567383	1953.61633301	106933.765625	4047622	0.36173052	41.03973007	512.23010254	2071.21875
442	1007	1726.72192383	1954.4362793	108177.6484375	4050060.5	0.36149493	41.07257462	512.01611328	2071.59570313
442	1007	1726.87780762	1955.26013184	109395.3828125	4052510.5	0.36125821	41.10615158	511.80105591	2071.97412109
442	1007	1727.03320313	1956.08740234	110586.5625	4054969.25	0.36102059	41.14041901	511.58520508	2072.35400391
442	1007	1727.18884277	1956.9185791	111753.6953125	4057440.75	0.36078176	41.17541885	511.36825562	2072.73608398
442	1007	1727.34387207	1957.75366211	112897.3125	4059923.75	0.36054179	41.21113586	511.15026855	2073.11962891
442	1007	1727.42382813	1958.59118652	114016.2109375	4062413	0.36030123	41.24750137	510.93170166	2073.50439453
442	1007	1727.50366211	1959.43066406	115111.953125	4064909.75	0.36005998	41.28453827	510.71258545	2073.89013672
442	1007	1727.58337402	1960.2713623	116184.328125	4067409.25	0.3598184	41.32220078	510.49313354	2074.27661133
442	1007	1727.66333008	1961.11376953	117235.7734375	4069914	0.35957634	41.36053848	510.27325439	2074.66357422
442	1007	1727.74316406	1961.95703125	118266.921875	4072421.25	0.35933402	41.39953613	510.0531311	2075.05102539
442	1007	1727.82312012	1962.79882813	119276.8515625	4074923.75	0.35909212	41.4391098	509.83340454	2075.43798828
442	1007	1727.9029541	1963.6385498	120267.09375	4077420.5	0.35885081	41.47925186	509.61416626	2075.82373047
442	1007	1727.98278809	1964.47387695	121237.6796875	4079904.5	0.35861072	41.51990509	509.39608765	2076.20776367
442	1007	1728.06262207	1965.30505371	122190.8984375	4082375.5	0.35837182	41.56111145	509.17907715	2076.58984375
442	1007	1728.14245605	1966.13012695	123127.5	4084829	0.35813457	41.60284424	508.96359253	2076.96923828
442	1007	1728.22241211	1966.94689941	124046.765625	4087257.75	0.35789967	41.6450119	508.75024414	2077.34472656
442	1007	1728.30224609	1967.75512695	124950.2734375	4089660.25	0.35766727	41.68761826	508.53909302	2077.71630859
442	1007	1728.38208008	1968.55273438	125838.109375	4092032	0.35743779	41.73059845	508.33068848	2078.08325195
442	1007	1729.4588623	1969.34057617	126712.5546875	4094374.25	0.35721111	41.77399445	508.12478638	2078.44580078
442	1007	1729.60888672	1970.11779785	127574.390625	4096685.25	0.35698742	41.81777954	507.92163086	2078.8034668
442	1007	1729.75793457	1970.88256836	128423.0859375	4098958.75	0.35676724	41.86185455	507.72167969	2079.15551758
442	1007	1729.90783691	1971.6348877	129260.15625	4101196.25	0.35655057	41.9062233	507.52481079	2079.50170898
442	1007	1730.0567627	1972.37463379	130085.828125	4103395.5	0.35633755	41.95084763	507.33135986	2079.8425293
442	1007	1730.20385742	1973.10217285	130902.2578125	4105558.75	0.35612795	41.9957695	507.14096069	2080.17773438
442	1007	1730.35083008	1973.81750488	131710.296875	4107685.5	0.3559218	42.04097366	506.95373535	2080.50732422
442	1007	1730.49780273	1974.51928711	132509.484375	4109772.25	0.35571948	42.08637238	506.76992798	2080.83105469
442	1007	1730.64477539	1975.20812988	133301.34375	4111820	0.35552084	42.13199615	506.58959961	2081.1484375
442	1007	1730.79272461	1975.88293457	134086.09375	4113826.5	0.35532615	42.17779541	506.41275024	2081.4597168
442	1007	1730.93981934	1976.54492188	134865.890625	4115795	0.35513511	42.22383499	506.23925781	2081.76513672
442	1007	1731.08496094	1977.19360352	135641.546875	4117724	0.35494778	42.27010345	506.06912231	2082.06469727
442	1007	1731.2298584	1977.828125	136412.65625	4119610.25	0.35476455	42.31651306	505.90270996	2082.35791016
442	1007	1731.37487793	1978.44787598	137180.71875	4121453	0.35458538	42.36309433	505.74	2082.64404297
442	1007	1731.52087402	1979.05285645	137945.90625	4123251.75	0.35441053	42.40980148	505.58117676	2082.92358398
442	1007	1731.66772461	1979.64318848	138710.328125	4125007	0.35423976	42.456707	505.42608643	2083.19677734
442	1007	1731.81689453	1980.21862793	139474.765625	4126717	0.3540732	42.50379181	505.27481079	2083.46289063
442	1007	1731.96777344	1980.77746582	140238.8125	4128379.25	0.35391131	42.55095291	505.12783813	2083.72167969
442	1007	1732.11804199	1981.32043457	141003.859375	4129993.75	0.35375398	42.5982132	504.98495483	2083.97338867
442	1007	1732.26672363	1981.84643555	141770.0625	4131557.5	0.35360143	42.64551544	504.84640503	2084.21704102
442	1007	1732.41687012	1982.3560791	142539.46875	4133073	0.35345349	42.69293213	504.71209717	2084.45361328
442	1007	1732.56689453	1982.84924316	143312.84375	4134539.25	0.35331026	42.74044418	504.58203125	2084.68261719
442	1007	1732.71691895	1983.3248291	144089.625	4135953	0.353172	42.78794861	504.45648193	2084.90332031
442	1007	1732.8659668	1983.78320313	144871.21875	4137315.75	0.35303864	42.83546066	504.33544922	2085.11645508
442	1007	1733.01574707	1984.224	145657.671875	4138626.25	0.35291028	42.88289642	504.21884155	2085.32177734
442	1007	1733.16674805	1984.64770508	146450.96875	4139886.5	0.35278675	42.93027878	504.10665894	2085.51928711
442	1007	1733.28625488	1985.0546875	147251.796875	4141096	0.35266805	42.97756195	503.99884033	2085.70922852
442	1007	1733.45410156	1985.44421387	148059.484375	4142254.5	0.35255426	43.02461624	503.89559937	2085.89086914
442	1007	1733.62194824	1985.81689453	148875.328125	4143362.25	0.35244536	43.07142639	503.79669189	2086.06518555
442	1007	1733.77185059	1986.17224121	149699.25	4144419	0.35234129	43.11791611	503.70224	2086.23120117
442	1007	1733.92077637	1986.51123047	150533.203125	4145426.75	0.35224202	43.16410065	503.61209106	2086.38989258
442	1007	1734.06994629	1986.83361816	151377.75	4146384.75	0.35214746	43.20993423	503.52624512	2086.54101563
442	1007	1734.21899414	1987.13891602	152232.078125	4147292.5	0.35205784	43.25529861	503.44488525	2086.68408203
442	1007	1734.36987305	1987.42712402	153097.390625	4148149.75	0.35197309	43.30017853	503.36791992	2086.81982422
442	1007	1734.52062988	1987.69873047	153973.421875	4148957.25	0.35189316	43.34450912	503.29534912	2086.94750977
442	1007	1734.67089844	1987.95397949	154862.125	4149716.25	0.35181791	43.38832474	503.22705078	2087.06787109
442	1007	1734.82092285	1988.19348145	155763.9375	4150427.75	0.3517473	43.43160248	503.16293335	2087.18066406
442	1007	1734.97192383	1988.41638184	156677.84375	4151091.5	0.35168123	43.47425842	503.10296631	2087.28613281
442	1007	1735.12182617	1988.62426758	157604.9375	4151709.25	0.35161972	43.51631165	503.04708862	2087.38476563
442	1007	1735.27172852	1988.8170166	158544.796875	4152282	0.3515625	43.55772018	502.99517822	2087.47583008
442	1007	1735.42163086	1988.99536133	159499.28125	4152812	0.35150948	43.5985527	502.94702148	2087.56054688
442	1007	1735.57080078	1989.15966797	160468.734375	4153300.75	0.35146046	43.63880539	502.90255737	2087.63891602
442	1007	1735.71789551	1989.3104248	161451.828125	4153749	0.35141546	43.67841339	502.86166382	2087.71069336
442	1007	1735.86499023	1989.44787598	162449.59375	4154157.5	0.35137418	43.71739578	502.82418823	2087.77661133
442	1007	1736.01074219	1989.57275391	163461.390625	4154528.5	0.35133663	43.75573349	502.79006958	2087.83691406
442	1007	1736.15576172	1989.68530273	164489.046875	4154863	0.35130259	43.79349136	502.75918579	2087.89111328
442	1007	1736.30175781	1989.78564453	165532.765625	4155161.5	0.35127202	43.8306694	502.73138428	2087.93994141
442	1007	1736.45080566	1989.87426758	166590.9375	4155425	0.3512449	43.86721802	502.70681763	2087.9831543
442	1007	1736.60095215	1989.95080566	167664.5	4155652.25	0.35122123	43.90315628	502.68530273	2088.02124023
442	1007	1736.75085449	1990.01586914	168752.609375	4155845.5	0.35120088	43.93844604	502.66680908	2088.05371094
442	1007	1736.90075684	1990.06921387	169857.0625	4156004	0.35118386	43.97311783	502.65136719	2088.08081055
442	1007	1737.05285645	1990.11083984	170977.890625	4156128.25	0.35117024	44.00714493	502.63897705	2088.10253906
442	1007	1737.20678711	1990.14074707	172113.1875	4156216.5	0.35116005	44.04044342	502.62966919	2088.11889648
442	1007	1737.36083984	1990.15844727	173263.765625	4156269	0.35115328	44.07298279	502.62356567	2088.12988281
442	1007	1737.51574707	1990.16394043	174428.546875	4156285.25	0.35115007	44.10470581	502.62063599	2088.13476563
442	1007	1737.6706543	1990.15722656	175609.28125	4156265	0.35115042	44.13562775	502.62091064	2088.13427734
442	1007	1737.82385254	1990.13793945	176805.8125	4156207.25	0.35115439	44.16571045	502.6244812	2088.12768555
442	1007	1737.97998047	1990.10620117	178015.96875	4156113.25	0.35116193	44.19487	502.63131714	2088.11547852
442	1007	1738.13500977	1990.06201172	179240.453125	4155982	0.35117307	44.22312927	502.64141846	2088.09814453
442	1007	1738.28979492	1990.00598145	180477.96875	4155814.75	0.35118771	44.25045013	502.6546936	2088.07470703
442	1007	1738.44482422	1989.93786621	181730.234375	4155612.25	0.3512058	44.27686691	502.67108154	2088.0456543
442	1007	1738.599	1989.85827637	182996.9375	4155375	0.35122725	44.30238724	502.69049072	2088.01147461
442	1007	1738.75195313	1989.76745605	184275.578125	4155105.5	0.3512519	44.32695389	502.71289063	2087.97216797
442	1007	1738.90478516	1989.6661377	185566.828125	4154803.75	0.35127962	44.35058975	502.73800659	2087.92773438
442	1007	1739.05871582	1989.55480957	186869.09375	4154472.75	0.35131025	44.37327957	502.76577759	2087.87890625
442	1007	1739.21179199	1989.43383789	188184.03125	4154112.75	0.35134369	44.39506149	502.79608154	2087.82543945
442	1007	1739.36376953	1989.30371094	189511.140625	4153725.5	0.35137975	44.41593933	502.8288269	2087.76782227
442	1007	1739.51477051	1989.16479492	190847.734375	4153312.25	0.35141844	44.4358902	502.8638	2087.70605469
442	1007	1739.66589355	1989.0177002	192194.25	4152875	0.35145941	44.45494461	502.901	2087.640625
442	1007	1739.81787109	1988.86303711	193548.96875	4152415.25	0.3515026	44.47309494	502.94015503	2087.5715332
442	1007	1739.96875	1988.70092773	194913.484375	4151933.25	0.35154796	44.49037933	502.98126221	2087.49926758
442	1007	1740.11987305	1988.53198242	196287.140625	4151430.25	0.35159531	44.50680542	503.02420044	2087.42358398
442	1007	1740.26977539	1988.35681152	197666.984375	4150909.5	0.35164452	44.52235031	503.06884766	2087.34472656
442	1007	1740.42004395	1988.17578125	199053.390625	4150371.25	0.35169536	44.53702927	503.11499023	2087.26391602
442	1007	1740.56982422	1987.98986816	200444.46875	4149818.25	0.35174769	44.55083084	503.16235352	2087.18017578
442	1007	1740.71984863	1987.79931641	201841.703125	4149251.5	0.35180137	44.56378555	503.21102905	2087.09448242
442	1007	1740.86987305	1987.60498047	203244.265625	4148673	0.3518562	44.57590103	503.26074219	2087.00708008
442	1007	1741.0189209	1987.40722656	204649.03125	4148085.75	0.35191196	44.58719254	503.3112793	2086.91772461
442	1007	1741.16784668	1987.20727539	206056.265625	4147490.75	0.35196841	44.59770203	503.36248779	2086.82788086
442	1007	1741.3157959	1987.0057373	207463.90625	4146891.5	0.35202539	44.60746765	503.41409302	2086.73681641
442	1007	1741.46362305	1986.80297852	208873.328125	4146288.75	0.35208273	44.61655045	503.46606445	2086.64526367
442	1007	1741.61181641	1986.6	210283.59375	4145685.25	0.35214019	44.62499237	503.51815796	2086.55371094
442	1007	1741.7598877	1986.39782715	211691.421875	4145084	0.3521975	44.6328392	503.57006836	2086.46191406
442	1007	1741.90991211	1986.19714355	213096.984375	4144487	0.35225439	44.64013672	503.62164307	2086.37133789
442	1007	1742.05944824	1986	214498.109375	4143897.5	0.35231063	44.64691162	503.67260742	2086.28149414
442	1007	1742.20922852	1985.80383301	215896.078125	4143317.25	0.35236606	44.6532135	503.72283936	2086.19311523
442	1007	1742.36096191	1985.61291504	217289.796875	4142748.75	0.35242048	44.65908813	503.77212524	2086.10644531
442	1007	1742.51184082	1985.42651367	218675.96875	4142195	0.3524735	44.66456604	503.82012939	2086.02172852
442	1007	1742.66491699	1985.24597168	220054.578125	4141658	0.352525	44.66971207	503.86682129	2085.93969727
442	1007	1742.81665039	1985.07177734	221423.5	4141139.75	0.35257477	44.67456055	503.91186523	2085.86010742
442	1007	1742.96972656	1984.9041748	222783.765625	4140641.5	0.35262275	44.6791687	503.95529175	2085.78369141
442	1007	1743.1229248	1984.74365234	224134.21875	4140164.5	0.35266876	44.68356705	503.99694824	2085.71044922
442	1007	1743.28625488	1984.59155273	225471.5	4139711.75	0.35271254	44.68778229	504.03656006	2085.640625
442	1007	1743.43652344	1984.44726563	226795.609375	4139283	0.35275409	44.69185257	504.07415771	2085.57446289
442	1007	1743.58679199	1984.31201172	228104.265625	4138880.5	0.35279325	44.69581223	504.10952759	2085.51196289
442	1007	1743.74084473	1984.18579102	229398.40625	4138505	0.3528299	44.69968033	504.14266968	2085.45361328
442	1007	1743.89489746	1984.06921387	230676.796875	4138158.25	0.35286397	44.70349121	504.17346191	2085.39941406
442	1007	1744.04797363	1983.96276855	231936.1875	4137841.5	0.3528952	44.70725632	504.20169067	2085.34960938
442	1007	1744.20178223	1983.8671875	233176.375	4137557	0.35292351	44.71100235	504.22717285	2085.3046875
442	1007	1744.35375977	1983.78271484	234395.171875	4137305.75	0.35294876	44.71474075	504.24993896	2085.26464844
442	1007	1744.50585938	1983.71008301	235593.328125	4137089.75	0.35297078	44.71848679	504.26977539	2085.22973633
442	1007	1744.65686035	1983.64953613	236769.59375	4136910	0.35298949	44.72224426	504.28662109	2085.20019531
442	1007	1744.80786133	1983.60192871	237920.75	4136768	0.35300475	44.72599411	504.30023193	2085.17626953
442	1007	1744.95776367	1983.56738281	239046.609375	4136664.75	0.35301641	44.7297287	504.31060791	2085.15795898
442	1007	1745.10791016	1983.54626465	240145.015625	4136601.75	0.35302442	44.73342133	504.31771851	2085.14526367
